wavenumber,d2-fructose_raw,d2-fructose_prob,d-tyrosine_raw,d-tyrosine_prob,d-methionine_raw,d-methionine_prob,d-leucine_raw,d-leucine_prob
2075.0,34.60446980008462,0.99996865,94.15453306379689,0.99469584,1.6750680637261272e-40,0.99994934,76.6226913121451,0.99767464
2077.86,62.29719113721397,0.99996865,122.61906374616264,0.99469584,-6.115981945778801e-40,0.99994934,76.20681501155528,0.99767464
2080.71,65.84201673427383,0.99996865,146.3378051093619,0.99469584,2.2014559145384983e-39,0.99994934,89.00339921496726,0.99767464
2083.57,33.3880016347013,0.99996865,61.9475839499448,0.99469584,-7.86446622553064e-39,0.99994934,86.94969650415673,0.99767464
2086.42,42.26716664761616,0.99996865,-2.4865377774370243,0.99469584,2.7628603886665246e-38,0.99994934,44.83379094106999,0.99767464
2089.27,67.48129518263667,0.99996865,65.4264189905109,0.99469584,-9.575246002425958e-38,0.99994934,43.56764321632965,0.99767464
2092.11,34.27933015573266,0.99996865,138.03176841084687,0.99469584,3.2407091270511443e-37,0.99994934,78.99635586516324,0.99767464
2094.95,107.53035701851528,0.99996865,84.23999724002586,0.99469584,-1.0751892175934834e-36,0.99994934,72.75234468482114,0.99767464
2097.79,157.68579824632064,0.99996865,125.32691809912986,0.99469584,3.484691031134997e-36,0.99994934,94.33964840201016,0.99767464
2098.91,67.53644110442396,0.99996865,80.05284656462109,0.99469584,6.348828283956784e-36,0.99994934,42.74942744614381,0.99767464
2102.04,17.162010268119378,0.99996865,72.5873375087505,0.99469584,-2.2735772073331168e-35,0.99994934,-9.263679890368444,0.99767464
2105.15,8.586771356797403,0.99996865,44.006857702881355,0.99469584,7.850852376774405e-35,0.99994934,4.735454291848594,0.99767464
2108.27,31.84827415509013,0.99996865,72.74804295416797,0.99469584,-2.5414284774383156e-34,0.99994934,-9.749441020020459,0.99767464
2111.38,18.279993267315458,0.99996865,93.77046719559505,0.99469584,7.602228189686284e-34,0.99994934,98.38012431677315,0.99767464
2114.49,170.99865243706475,0.99996865,58.492771096757124,0.99469584,-1.9295802627825796e-33,0.99994934,83.77351395106572,0.99767464
2117.6,107.12670912913943,0.99996865,73.36594832450514,0.99469584,2.988991878616181e-33,0.99994934,42.90664679544122,0.99767464
2120.7,8.228204532710588,0.99996865,42.18112437461868,0.99469584,6.499690143315515e-33,0.99994934,8.377520471671447,0.99767464
2123.8,0.7490254486955348,0.99996865,80.64500549448726,0.99469584,-1.0030637452711546e-31,0.99994934,3.7365261354204553,0.99767464
2126.9,41.933442219372466,0.99996865,30.607479804038736,0.99469584,6.871859676006305e-31,0.99994934,108.16045539612806,0.99767464
2129.99,89.92977531584607,0.99996865,56.31162709146151,0.99469584,-3.7158227600590656e-30,0.99994934,148.27102847099903,0.99767464
2133.08,77.79765584055849,0.99996865,119.24722707203706,0.99469584,1.829368507906538e-29,0.99994934,86.05265711621685,0.99767464
2136.17,163.895771083244,0.99996865,109.59260621014229,0.99469584,-8.48807557078587e-29,0.99994934,-9.277528040938066,0.99767464
2139.25,54.96193843230918,0.99996865,28.46097195430193,0.99469584,3.730685740133442e-28,0.99994934,2.9185600445942597,0.99767464
2142.33,90.57142807276207,0.99996865,15.014135273739296,0.99469584,-1.5944284896731566e-27,0.99994934,-1.9883518187096119,0.99767464
2145.41,0.4369292762091388,0.99996865,7.231547535329163,0.99469584,6.65893660625201e-27,0.99994934,5.86065171792696,0.99767464
2148.49,25.606318625588592,0.99996865,85.96782489730278,0.99469584,-2.726394083905761e-26,0.99994934,-3.579661472096203,0.99767464
2151.56,63.95671249243306,0.99996865,92.22952831626102,0.99469584,1.090596941761001e-25,0.99994934,45.655821222578155,0.99767464
2154.63,63.83077159298251,0.99996865,146.02787830106098,0.99469584,-4.302219786657844e-25,0.99994934,122.12408799424155,0.99767464
2157.69,87.30370527356084,0.99996865,172.80200223824366,0.99469584,1.669185524257257e-24,0.99994934,24.662496051944068,0.99767464
2160.75,96.92150062524574,0.99996865,129.18693011177453,0.99469584,-6.405421401814884e-24,0.99994934,56.607225074182956,0.99767464
2163.81,114.07412812665584,0.99996865,220.83128141208525,0.99469584,2.4307605723927372e-23,0.99994934,50.844664321681854,0.99767464
2166.87,34.77638950598375,0.99996865,161.05944191691907,0.99469584,-9.117410840387933e-23,0.99994934,-20.344270537507878,0.99767464
2169.92,12.66462806789552,0.99996865,4.905636052131186,0.99469584,3.3816916147735563e-22,0.99994934,64.34335919459066,0.99767464
2172.97,77.96045650152092,0.99996865,99.25842015823746,0.99469584,-1.240371564281733e-21,0.99994934,72.39632856193991,0.99767464
2176.02,145.73551980217619,0.99996865,135.29515473416885,0.99469584,4.492802785397208e-21,0.99994934,-7.217383606667228,0.99767464
2179.06,69.9408117185493,0.99996865,89.16566635125922,0.99469584,-1.6129253136437282e-20,0.99994934,107.41422158607313,0.99767464
2182.1,33.87326450797023,0.99996865,25.82950801670024,0.99469584,5.712629830188855e-20,0.99994934,101.65856171581615,0.99767464
2185.14,73.67487417849519,0.99996865,25.36932575650153,0.99469584,-1.9904656217674075e-19,0.99994934,38.54100992522794,0.99767464
2188.17,133.21061071753357,0.99996865,136.4026364908035,0.99469584,6.8783410902043735e-19,0.99994934,67.07091687575277,0.99767464
2191.2,108.43655269106084,0.99996865,36.92689758053452,0.99469584,-2.33010201491994e-18,0.99994934,13.506127683864449,0.99767464
2194.23,8.197830440731023,0.99996865,57.44399330710837,0.99469584,7.689223668258322e-18,0.99994934,79.63694208832054,0.99767464
2197.26,-2.312132623774384,0.99996865,34.386801300444596,0.99469584,-2.44640448928298e-17,0.99994934,9.078746978057055,0.99767464
2200.28,10.05258018866342,0.99996865,13.734738568911617,0.99469584,7.624718109382297e-17,0.99994934,-4.251893555982223,0.99767464
2203.3,9.950502823992416,0.99996865,47.352483525225146,0.99469584,-2.231487239520552e-16,0.99994934,38.10391405692994,0.99767464
2206.31,43.431956058709304,0.99996865,62.875999827019776,0.99469584,6.254654892148297e-16,0.99994934,-1.6162810185764513,0.99767464
2209.32,86.62050413239174,0.99996865,13.342802781046418,0.99469584,-1.5066531499150424e-15,0.99994934,87.6366766640573,0.99767464
2212.33,160.24601680317244,0.99996865,95.49870258491492,0.99469584,2.328617755942362e-15,0.99994934,0.820889955182444,0.99767464
2215.34,64.6416882486893,0.99996865,49.5180414713572,0.99469584,4.38826646335215e-15,0.99994934,0.023455536553098004,0.99767464
2218.34,59.50211544745783,0.99996865,0.18531288354484862,0.99469584,-5.781068525068762e-14,0.99994934,1.047574865062935,0.99767464
2221.34,14.266027735929235,0.99996865,83.78759114065171,0.99469584,3.769150126075498e-13,0.99994934,72.08891037724833,0.99767464
2224.34,52.070609956714556,0.99996865,194.25385609175467,0.99469584,-2.030722482641158e-12,0.99994934,-3.750579811969137,0.99767464
2227.33,0.8836113322821235,0.99996865,92.41677212025478,0.99469584,9.398546690263146e-12,0.99994934,6.361306839105407,0.99767464
2230.32,52.596238125067266,0.99996865,8.828397750704173,0.99469584,-4.202344667635826e-11,0.99994934,98.20917970437284,0.99767464
2233.3,3.426066349323328,0.99996865,48.867527774437924,0.99469584,1.7484067627449745e-10,0.99994934,1.019298408624773,0.99767464
2236.29,98.40919379672084,0.99996865,148.0718817502544,0.99469584,-7.52597171526706e-10,0.99994934,83.14461399191993,0.99767464
2239.27,16.715778920838478,0.99996865,125.36615076454432,0.99469584,3.067434660625679e-09,0.99994934,2.7836055133679154,0.99767464
2242.24,33.74070404395444,0.99996865,133.5009530210117,0.99469584,-1.1968409979830284e-08,0.99994934,109.06600921105046,0.99767464
2245.22,28.67913963572069,0.99996865,110.08748071795269,0.99469584,4.833079453818883e-08,0.99994934,32.837142252310684,0.99767464
2248.19,85.50206623018934,0.99996865,57.47269313053927,0.99469584,-1.8773926589805312e-07,0.99994934,75.08897141103093,0.99767464
2251.16,107.80193191478868,0.99996865,70.08682224510625,0.99469584,7.28283604614003e-07,0.99994934,101.26544945229021,0.99767464
2254.12,113.11581161692057,0.99996865,152.58211588580923,0.99469584,-2.7313630566922737e-06,0.99994934,39.25004031097248,0.99767464
2257.08,69.50810332408678,0.99996865,140.7325283663446,0.99469584,1.0243520503380572e-05,0.99994934,160.59435909514178,0.99767464
2260.04,16.899039989965118,0.99996865,112.74940932952218,0.99469584,-3.8415813858196985e-05,0.99994934,86.1402748342835,0.99767464
2263.0,196.99834763484648,0.99996865,61.68511275991428,0.99469584,0.00014406613237062557,0.99994934,7.622256395339711,0.99767464
2265.95,-19.499472987604026,0.99996865,106.95992837129262,0.99469584,-0.0005227838666552668,0.99994934,51.43019994504075,0.99767464
2268.9,70.88125558761573,0.99996865,142.41738373736192,0.99469584,0.0018957309924202313,0.99994934,143.125890074621,0.99767464
2271.84,286.05983063259276,0.99996865,101.17158821424492,0.99469584,-0.0066286998512672,0.99994934,31.16262672125402,0.99767464
2274.78,21.42010631055062,0.99996865,160.991889409817,0.99469584,0.023087653371301323,0.99994934,1.9585597116181903,0.99767464
2277.72,166.89482583329954,0.99996865,157.61496560143712,0.99469584,-0.08005992035191044,0.99994934,56.7678859027991,0.99767464
2280.66,72.56664355636931,0.99996865,31.800830312079057,0.99469584,0.27623103192366655,0.99994934,116.26037604162448,0.99767464
2283.59,58.534430762612956,0.99996865,65.18966256865805,0.99469584,-0.9030024200598641,0.99994934,108.61309645020934,0.99767464
2286.52,195.20273156975455,0.99996865,88.96119668650918,0.99469584,2.9146323735123696,0.99994934,112.31716065268591,0.99767464
2289.45,148.40118444448612,0.99996865,166.441818046187,0.99469584,48.43449915503205,0.99994934,138.4746909080561,0.99767464
2292.37,43.464388225416684,0.99996865,77.91934477935649,0.99469584,-0.8630149879480422,0.99994934,80.95940738064535,0.99767464
2295.29,135.5806586001625,0.99996865,114.13437943841392,0.99469584,20.365979042470677,0.99994934,82.96968167949974,0.99767464
2298.21,101.05761013325169,0.99996865,280.95921068561,0.99469584,-0.5225578278146017,0.99994934,-1.4466397931829675,0.99767464
2301.12,146.0,0.99996865,195.0,0.99469584,0.0,0.99994934,0.0,0.99767464
