wavenumber,d2-fructose_avg,d2-fructose_count,d7-glucose_avg,d7-glucose_count,d-tyrosine_avg,d-tyrosine_count,d-methionine_avg,d-methionine_count,d-leucine_avg,d-leucine_count
2069.27,0.3797914827445735,4263,0.13014187007943911,99246,0.3798967575656827,14589,0.5504822502242198,3634,0.6222027527358405,4347
2072.13,0.3700573833233314,4263,0.12192162181072859,99246,0.37384094185876593,14589,0.5441944225805956,3634,0.6026963344823847,4347
2075.0,0.3824787779930122,4263,0.13990758082846702,99246,0.38947918465146963,14589,0.5897818174591343,3634,0.6406603174887623,4347
2077.86,0.4066448642984004,4263,0.15381353653030921,99246,0.41624257628820654,14589,0.6221611967073511,3634,0.6761998519286538,4347
2080.71,0.401929101125881,4263,0.14401107959333667,99246,0.4149484546081024,14589,0.6180002845840658,3634,0.6494853494884423,4347
2083.57,0.4163532360334378,4263,0.16472162504840857,99246,0.4324709052392106,14589,0.6590770745541409,3634,0.6787846332798344,4347
2086.42,0.4309969048079903,4263,0.17339820221845886,99246,0.45311642108100314,14589,0.685463933038409,3634,0.7054712245986495,4347
2089.27,0.44946872272003535,4263,0.1801309695785811,99246,0.4737134394866773,14589,0.7065797770500678,3634,0.7108362362996652,4347
2092.11,0.42777662197000127,4263,0.17664327537377608,99246,0.4479739746950237,14589,0.6818337499651466,3634,0.682924193235897,4347
2094.95,0.4155426905492537,4263,0.16826025819853638,99246,0.4348538845669712,14589,0.6655988212177608,3634,0.6625929187541599,4347
2097.79,0.42904587596008653,4263,0.18662147833811912,99246,0.4506071700682134,14589,0.70674096826913,3634,0.6890028210317376,4347
2098.91,0.3915318027998513,4263,0.16557828302001618,99246,0.412220943574449,14589,0.6650455153049836,3634,0.6440118361278769,4347
2102.04,0.4597158399351894,4263,0.20139713012297406,99246,0.4726537555334491,14589,0.7217969025156086,3634,0.6947538466282366,4347
2105.15,0.4165981631008687,4263,0.1706925311028091,99246,0.4216826989236937,14589,0.6865321750327876,3634,0.6375829109306738,4347
2108.27,0.3887664583466776,4263,0.13679198395884395,99246,0.3947073032160996,14589,0.6272375202193161,3634,0.5649632949236267,4347
2111.38,0.468318677316381,4263,0.20156757190171132,99246,0.46461297695612874,14589,0.7289569479417216,3634,0.6587611719196312,4347
2114.49,0.3832151081581033,4263,0.14773464974984962,99246,0.37227852657827143,14589,0.6289092808227202,3634,0.5502877936181818,4347
2117.6,0.4760968939831447,4263,0.20074589826757,99246,0.4604006615797777,14589,0.730820496959279,3634,0.633513169259093,4347
2120.7,0.46915858997592713,4263,0.2089731930005581,99246,0.45379480370558944,14589,0.7374788303062869,3634,0.6436209761556471,4347
2123.8,0.5297429361218338,4263,0.26943476757234386,99246,0.5163775818623593,14589,0.8077197891370322,3634,0.7201698838945372,4347
2126.9,0.5479093981055502,4263,0.29557223102474295,99246,0.537235000166469,14589,0.8251400923537845,3634,0.7406261962421492,4347
2129.99,0.49118844323336885,4263,0.2533431432215805,99246,0.46978030583665686,14589,0.770322961761149,3634,0.6799279493901781,4347
2133.08,0.4749990789695595,4263,0.20961208735432235,99246,0.4415761791902745,14589,0.7232400440537118,3634,0.614938020758025,4347
2136.17,0.42077942894137565,4263,0.19189629220976762,99246,0.3809327662792593,14589,0.6665143891469092,3634,0.5617464098464028,4347
2139.25,0.502629116806881,4263,0.2515963997671729,99246,0.4621635666181425,14589,0.7541673177890071,3634,0.6336787910812717,4347
2142.33,0.5731196549417967,4263,0.31277487345716887,99246,0.5282600747108744,14589,0.8282813500805432,3634,0.7116653922178509,4347
2145.41,0.6004424087014782,4263,0.36880345542275916,99246,0.5630740578483161,14589,0.8805624421832747,3634,0.7699598399840518,4347
2148.49,0.6951574977300392,4263,0.47425820524112866,99246,0.6630962499331742,14589,0.9837869990673217,3634,0.8897354459803621,4347
2151.56,0.6979956578549988,4263,0.48583424459038455,99246,0.6572901245040399,14589,1.0,3634,0.8930650036147239,4347
2154.63,0.7015899578601983,4263,0.468260475898482,99246,0.648796460046413,14589,0.9904449866275767,3634,0.869403131872969,4347
2157.69,0.6728897869507587,4263,0.45546045157647985,99246,0.6245207001095701,14589,0.934995885950754,3634,0.8196733230817813,4347
2160.75,0.6006689381589054,4263,0.42314579344664804,99246,0.5489820299533751,14589,0.8420859724616439,3634,0.7325990163317595,4347
2163.81,0.6400257857032831,4263,0.42633118010491766,99246,0.5812217139613755,14589,0.8714852296288966,3634,0.7512728120856066,4347
2166.87,0.5486091518477114,4263,0.3483618393490819,99246,0.4872726915914504,14589,0.744185602967671,3634,0.6326856132662464,4347
2169.92,0.5403041702560174,4263,0.3587174979165214,99246,0.48139425417632176,14589,0.7407415034749268,3634,0.6359680939322119,4347
2172.97,0.5847931614867199,4263,0.3951389222056472,99246,0.5268060635594568,14589,0.7822827436247678,3634,0.6833829853185682,4347
2176.02,0.55293707946086,4263,0.37397170360228277,99246,0.49279040584686695,14589,0.7519627637196156,3634,0.6474874233870814,4347
2179.06,0.5571847264614913,4263,0.374401542695268,99246,0.49504752348911707,14589,0.7340966823642391,3634,0.6355769467940398,4347
2182.1,0.5584352583693951,4263,0.3673169151301827,99246,0.4992493204605767,14589,0.7420968800818546,3634,0.6277005686355225,4347
2185.14,0.6043929831674238,4263,0.3991557528678598,99246,0.5471390923534928,14589,0.7794535278751891,3634,0.6660646208379863,4347
2188.17,0.6355540870554873,4263,0.4284803456751922,99246,0.5717022092529251,14589,0.8115586939202983,3634,0.6916736442340264,4347
2191.2,0.6375518422873286,4263,0.4402148377822675,99246,0.581240303302306,14589,0.815576740607568,3634,0.7055449810400685,4347
2194.23,0.5989311654350287,4263,0.4137878332336102,99246,0.5442556014241907,14589,0.7878607857460287,3634,0.6706413361572384,4347
2197.26,0.595447208691992,4263,0.4181139139253521,99246,0.5471990043820498,14589,0.7877393124555924,3634,0.6685133674106212,4347
2200.28,0.6068040506550091,4263,0.39995478115182037,99246,0.5687889085237587,14589,0.8018566455279922,3634,0.6669008515577141,4347
2203.3,0.6343404740240174,4263,0.44295743882724525,99246,0.6002574404520763,14589,0.8198403839005651,3634,0.7000609626985346,4347
2206.31,0.5951850868540169,4263,0.41104148445283917,99246,0.5703224644619072,14589,0.787118683764121,3634,0.6559993192949986,4347
2209.32,0.6078182380856647,4263,0.4640199202859273,99246,0.5884056383935508,14589,0.822177017793343,3634,0.6925725726929178,4347
2212.33,0.44091182177909694,4263,0.29975313765205214,99246,0.4306640268141301,14589,0.6158645744771704,3634,0.48303338662648526,4347
2215.34,0.575122354650387,4263,0.3988184918399252,99246,0.5714019638628376,14589,0.7628290709351555,3634,0.6182441384868523,4347
2218.34,0.48804607666107064,4263,0.35682748452488866,99246,0.49121793494753474,14589,0.6871085910128855,3634,0.5435845115538964,4347
2221.34,0.5633591649981428,4263,0.42606572951379296,99246,0.5725503150772581,14589,0.7595539992960516,3634,0.6189395866459213,4347
2224.34,0.5976174515995295,4263,0.4988702446493924,99246,0.6212918776820857,14589,0.8120683427752695,3634,0.6906787657564923,4347
2227.33,0.5819980721169079,4263,0.45566500716973096,99246,0.6023170270426222,14589,0.7718986740983216,3634,0.6353255421731197,4347
2230.32,0.6064810711810231,4263,0.4993647566984502,99246,0.6477322365138629,14589,0.8039463685953837,3634,0.6811716222442598,4347
2233.3,0.6052450324501519,4263,0.4764772896244431,99246,0.646454659276222,14589,0.7791293038921144,3634,0.6446496446638909,4347
2236.29,0.5917397515203562,4263,0.44407535951053995,99246,0.6309300565444756,14589,0.7373521289412132,3634,0.6129395525434808,4347
2239.27,0.5672079079517228,4263,0.4361410856417902,99246,0.6045670973381101,14589,0.7099970143758529,3634,0.5795535237913928,4347
2242.24,0.6106569234458237,4263,0.5197215990533969,99246,0.6622211183783074,14589,0.7604305594199116,3634,0.6648650155075051,4347
2245.22,0.550189536963362,4263,0.43183835987470026,99246,0.5898900010273059,14589,0.6366160429470346,3634,0.5427249553229688,4347
2248.19,0.5384679221210457,4263,0.46656047176866894,99246,0.5816882599432698,14589,0.6198995334987214,3634,0.5620979052045592,4347
2251.16,0.5512145237479901,4263,0.4415349744925765,99246,0.5813952908175127,14589,0.6106366536444016,3634,0.5344413545024727,4347
2254.12,0.5710358358090499,4263,0.4857283179508044,99246,0.6102456208549688,14589,0.6121852480383309,3634,0.5694270724483093,4347
2257.08,0.5658937314282128,4263,0.4729385892648388,99246,0.6011112713016804,14589,0.5909629789404044,3634,0.5483608989639576,4347
2260.04,0.5889945568223532,4263,0.5029782762614528,99246,0.6145913974399022,14589,0.5948374063235176,3634,0.5798727099056903,4347
2263.0,0.5859085224481039,4263,0.5025445112018728,99246,0.6114083734898881,14589,0.5893457057936375,3634,0.5628087106060802,4347
2265.95,0.5879052096877455,4263,0.5174627406322644,99246,0.6125505547872675,14589,0.6022488264588958,3634,0.5862897846329572,4347
2268.9,0.5080999354200171,4263,0.42568356052563566,99246,0.5218039559294443,14589,0.47736402858793897,3634,0.464905208008015,4347
2271.84,0.6231062659105225,4263,0.5376328727327833,99246,0.6312592921388415,14589,0.6040389805585529,3634,0.5916919428348156,4347
2274.78,0.5689842389635184,4263,0.5004875943333399,99246,0.5736356681161994,14589,0.5326559690812752,3634,0.5368614668589478,4347
2277.72,0.5610618665681469,4263,0.48427812382384294,99246,0.5660500804438608,14589,0.5135591483616093,3634,0.5083288557799028,4347
2280.66,0.5920966533966312,4263,0.5400706182644935,99246,0.5971527342118422,14589,0.5272158280235266,3634,0.5564064840079281,4347
2283.59,0.6665657296645133,4263,0.6030122782270473,99246,0.6669859370792727,14589,0.5923708847329223,3634,0.6263042843706856,4347
2286.52,0.7058131218504771,4263,0.6598200200933472,99246,0.7074416557264972,14589,0.6387415866038963,3634,0.679749892586364,4347
2289.45,1.0,4263,1.0,99246,1.0,14589,0.9209970817130797,3634,1.0,4347
2292.37,0.9614574966220601,4263,0.9673131052170938,99246,0.9652497115978698,14589,0.8830766679432692,3634,0.9689539040882756,4347
2295.29,0.6665962918246741,4263,0.6050305578130601,99246,0.6569529817522858,14589,0.574570525848648,3634,0.6160032009069423,4347
2298.21,0.69556643471954,4263,0.6312197840445357,99246,0.6860660175251078,14589,0.5942611092033333,3634,0.6332794323550078,4347
2301.12,0.7250440736568228,4263,0.647333947167797,99246,0.7172447262656625,14589,0.6063427448089931,3634,0.667488939945632,4347
