wavenumber,d2-fructose_avg,d2-fructose_count,d7-glucose_avg,d7-glucose_count,d-tyrosine_avg,d-tyrosine_count,d-methionine_avg,d-methionine_count,d-leucine_avg,d-leucine_count
2169.92,0.5369583179042401,1829,0.364647863462238,103891,0.48146706938371836,14579,0.7527698761601884,1097,0.6602868752795673,1688
2172.97,0.5753746905073834,1829,0.401369780214825,103891,0.5268727624874557,14579,0.7847402845819741,1097,0.7057378352332743,1688
2176.02,0.5470273038702315,1829,0.3799016950181336,103891,0.49282042441477464,14579,0.7607374056206474,1097,0.6692124633323285,1688
2179.06,0.5604314991497032,1829,0.38013886948727765,103891,0.49507929144346724,14579,0.7409199228210059,1097,0.6552046142662044,1688
2182.1,0.5570033079091519,1829,0.37327852808427403,103891,0.4991142938904979,14579,0.7616153356551537,1097,0.6468530994851003,1688
2185.14,0.6124122080371189,1829,0.4053750191773879,103891,0.5471771428864455,14579,0.7849115351859219,1097,0.6825509614127959,1688
2188.17,0.6467725406608964,1829,0.4344286815724357,103891,0.5717970098602135,14579,0.816380713554142,1097,0.7169977684829437,1688
2191.2,0.6470035035207786,1829,0.4464226476311816,103891,0.5812419863654118,14579,0.8161601550046091,1097,0.7280539503340779,1688
2194.23,0.6180844126988065,1829,0.4197206245902311,103891,0.5443178960679579,14579,0.7930527649664701,1097,0.6896082910181031,1688
2197.26,0.6170759520629651,1829,0.42401749959814267,103891,0.547173581564967,14579,0.789979712085166,1097,0.695426949899128,1688
2200.28,0.6251959019643722,1829,0.4066187805644383,103891,0.5687763687313304,14579,0.8078674911903863,1097,0.6862445649959406,1688
2203.3,0.6591257257976825,1829,0.44953316291275014,103891,0.6002524367659182,14579,0.823013222597152,1097,0.7218470926257006,1688
2206.31,0.6174699699668059,1829,0.4170551367474148,103891,0.5703443377408187,14579,0.7917502338998932,1097,0.6776990847085904,1688
2209.32,0.623488103464302,1829,0.46996703203152773,103891,0.5883681853031588,14579,0.8077329002653122,1097,0.7171950069280549,1688
2212.33,0.46839685999766745,1829,0.3046461162572706,103891,0.43068970411000745,14579,0.6277731647010183,1097,0.5054143519324423,1688
2215.34,0.5975172912247944,1829,0.40478565349070283,103891,0.5715127047217486,14579,0.7627685234556957,1097,0.643135129133429,1688
2218.34,0.5100615937105049,1829,0.36186323092340444,103891,0.4911387641306805,14579,0.6842537981135549,1097,0.552429667112046,1688
2221.34,0.5795011844835659,1829,0.4313732426259345,103891,0.5725882399320257,14579,0.7465269553357592,1097,0.6330742576374054,1688
2224.34,0.6052875789692084,1829,0.5039803570857423,103891,0.621359015269381,14579,0.7880543822174872,1097,0.7044497558461306,1688
2227.33,0.6012416409158601,1829,0.4607297232045615,103891,0.6023626661009638,14579,0.7468532845662021,1097,0.6393139323535348,1688
2230.32,0.6160803438166358,1829,0.5043701653590729,103891,0.647776952465652,14579,0.7619915130120674,1097,0.6976172805483027,1688
2233.3,0.6194836832315825,1829,0.48203331049093673,103891,0.6464686479945713,14579,0.7448343801723326,1097,0.6570448368102484,1688
2236.29,0.6013745248099074,1829,0.4490550102178155,103891,0.6310497041827065,14579,0.7058344807666506,1097,0.6197763749919851,1688
2239.27,0.5910976794067678,1829,0.44140254769570103,103891,0.6045912471811682,14579,0.6822070732589205,1097,0.5944292022397796,1688
2242.24,0.6253025712905966,1829,0.524072372071953,103891,0.6622869203810375,14579,0.7134870795403593,1097,0.6771681217375353,1688
2245.22,0.5730614775263682,1829,0.43582511145926817,103891,0.5898811508419481,14579,0.6044671722117682,1097,0.5519677307601261,1688
2248.19,0.5526264397209675,1829,0.46932970640771793,103891,0.5816922407201864,14579,0.5783771349081523,1097,0.5677291910674376,1688
2251.16,0.567303714982921,1829,0.4451336754687053,103891,0.5813935780875221,14579,0.571383335873088,1097,0.5321466069629294,1688
2254.12,0.5842804339188695,1829,0.4886915652073016,103891,0.6102314210677479,14579,0.5691080269106383,1097,0.5678382785380053,1688
2257.08,0.5795295886077187,1829,0.4758699334689503,103891,0.6011125471007603,14579,0.5480350057481401,1097,0.5481858424849146,1688
2260.04,0.6000272823601953,1829,0.5056126439879942,103891,0.6146004844280445,14579,0.5518235279684602,1097,0.5825651647118952,1688
2263.0,0.5953811319131952,1829,0.5050052012596776,103891,0.6115087170867677,14579,0.5422164929612444,1097,0.5551008479566828,1688
2265.95,0.5964905843931981,1829,0.5199187890913833,103891,0.6124784451964528,14579,0.5419731391573941,1097,0.5845717470876707,1688
2268.9,0.5234645830048166,1829,0.42752937149129927,103891,0.5218535000731639,14579,0.43730671529180654,1097,0.4655065171134794,1688
2271.84,0.6435239501892829,1829,0.5399959771780439,103891,0.6313387220603868,14579,0.5477677799829066,1097,0.5810958772151897,1688
2274.78,0.5853606207222611,1829,0.5029106223061792,103891,0.5735904060229343,14579,0.48099513320830656,1097,0.5363890169931277,1688
2277.72,0.5788626845301211,1829,0.486330490544515,103891,0.5660594146249758,14579,0.4582509756901312,1097,0.5105170913132198,1688
2280.66,0.603939006656889,1829,0.5414041416432781,103891,0.597175840747649,14579,0.4710528427307712,1097,0.5599624685432132,1688
2283.59,0.6744017650973485,1829,0.6045478619921311,103891,0.6670188466282675,14579,0.532219196889255,1097,0.626083193523578,1688
2286.52,0.7139546528900976,1829,0.6609054771153515,103891,0.7073960654893662,14579,0.5721174270652203,1097,0.6841144977206941,1688
2289.45,1.0,1829,1.0,103891,1.0,14579,0.819991425073368,1097,1.0,1688
2292.37,0.9596338356829915,1829,0.9670231802807825,103891,0.9651652522353263,14579,0.7845669591266358,1097,0.9749187616338966,1688
2295.29,0.6815495150134768,1829,0.6062796061116242,103891,0.6569645704214515,14579,0.5237999463945866,1097,0.6140243671938423,1688
2298.21,0.7089789245304848,1829,0.6325982916430615,103891,0.6861344345554319,14579,0.5217276739138774,1097,0.6343819612366577,1688
2301.12,0.7430426379442405,1829,0.6488256322118409,103891,0.7173427352037662,14579,0.5453778415410525,1097,0.6739335760622143,1688
